LP	source	translation	reference	HUMAN_score	sentBLEU
de-en	`` Kliima- ja tööhõive-eesmärke tuleb arvestada ka saastekvootide reformimise läbirääkimistel, '' selgitas IG Metalli juhataja Jörg Hofmann Frankfurdis.	&quot; even in the reform of the emissions trading trade , climate and employment targets are to be weighed up , &quot; said ig metall chief jörg hofmann in frankfurt .	&quot; climate targets and employment objectives also need to be taken into account during negotiations to reform emissions allowances , &quot; explained ig metall &apos;s ceo , jörg hofmann , in frankfurt .	-0.3948823185651121	0.13009500000000002
de-en	Ilmselt arvab ta, et ka kalender on.	apparently , he thinks it does the calendar as well .	apparently he thinks the calendar is , too .	-0.392872941221145	0.212006
de-en	Neljapäeval, vaid kaks päeva pärast seda, kui Facebook teatas, et ta blokeerib reklaamide blokeerijad oma töölaualehel, avaldas Adblock plus ajaveebipostituse, öeldes, et kasutajad saavad oma programmis oma filtreid värskendada, et taas sotsiaalvõrgustikus reklaame blokeerida.	on thursday , only two days after to facebook that it would block indicator blockings on its desktop side , published adblock plus announced a blog post office , in which it communicated that users could update their filters in the program , in order to block advertisement in the social network again .	on thursday , just two days after facebook announced it would be blocking ad blockers on its desktop site , adblock plus published a blog post saying that users could update their filters in its program to block ads on the social network once again .	-0.386630360126546	0.26697
de-en	Dusseldorfi kõrgem piirkondlik kohus väitis, et vastutus kehtib ainult lennureisidele tüüpiliste riskide kohta (Az .: 18 U 124/14).	because a liability is only with dangers conceivably , which are typical for air traffic , argued the higher regional court duesseldorf ( az . : 18 u 124 / 14 ) .	this is because liability only applies for risks typical for aviation travel , the higher regional court of dusseldorf argued ( az . : 18 u 124 / 14 ) .	-0.373423426125533	0.443859
de-en	Umbes kell 9.30 p. Dusseldorfi lennuvälja riigiteenistujad tundsid ära jõugu, kes oli politseile teada varasematest vargustest.	around 21.30 o &apos;clock civilian officials within the range of the airport duesseldorf recognized a gang again , which admits the policeman from past theft crimes was .	around 9.30 p.m. civil servants in dusseldorf airport recognised a gang known to the police from previous thefts .	-0.370608738343822	0.0727875
de-en	Maja relvastatud teenuste komitee vabariiklaste esimeeste, luurekomitee ja kaitseassigneeringute allkomitee moodustatud töörühma vahearuanne leidis keskkomando luureanalüütikute seas laialdast rahulolematust, kelle sõnul ülemused dokumenteerivad oma hinnanguid Ameerika jõupingutustele Islamiriigi lüüasaamiseks.	the preliminary report , created by a task force of the republican members of the armed forces committee , intelligence agencies , and military-related communications , reports from great discontent among central command intelligence analysts who reported how preliminary their assessments of the american effort changed in the fight against islamic state .	the interim report , from a task force established by the republican chairmen of the house armed services committee , intelligence committee and defense appropriations subcommittee , found &quot; widespread dissatisfaction &quot; among central command intelligence analysts , who said superiors were doctoring their assessments of american efforts to defeat the islamic state .	-0.368018891878187	0.199847
de-en	Lõuna-Alabamas oli reedel üleujutuse vahtkond, kuna mobiilses piirkonnas jätkus vihma.	in the south of alabama on friday a flood early warning system was used , while it rained in the area mobile further .	in south alabama , a flood watch was in effect friday as rain continued in the mobile area .	-0.366196907619701	0.108452
de-en	Schismid, mis Berliini siseministri ja politsei senaatori arvates on maja kükitajate ja nende naabrite vahel avanenud, pole olemas.	the ditch , which the berlin interior designer and the police between house occupiers and their neighbors open up , does not exist so obviously .	the schisms that berlin &apos;s senator for the interior and the police believe to have opened up between the squatters in the house and their neighbours do not exist .	-0.363553391799471	0.1197
de-en	Ehkki nad olid kaks aerude tõmbamist, oli selles paadis kolm häält, treener Robin Williamsi kaja oli kohal, kui nad jõudsid naispaaride teisele järjestikusele olümpiakullale, esimesed naised Briti spordi aastapäevades skaala selline kõrgus.	even though it was only those who sat at the ruder , there were three voices in the boat , the echo of the coach robin williams , was all-present as they ruined the second olympic gold in the second without a tax woman in a row , the first women in the history of british sport to set such a benchmark .	though they were the two pulling on the oars , there were three voices in that boat , the echo of coach robin williams ever present as they powered to a second successive olympic gold in the women &apos;s pairs , the first females in the annals of british sport to scale such a height .	-0.360336658740396	0.2849
de-en	Hindes ütles: `'See tundus nagu London, kus kõik Gb lipud olid kohal.' '	hindes said : &quot; it feels with the whole gb flags on the grandstand like london . &quot;	hindes said : &quot; it felt like london , with all the gb flags in the stand . &quot;	-0.356836378837675	0.333668
de-en	Kui üheksakümmend päeva välja kuulutatud erakorraline seis jätkub oktoobrini, ei avalda see enamiku türklaste elule praktiliselt mingit mõju.	it is true that the state of exile , which was initially imposed for 90 days , still applies until october , but in fact this has almost no effect on the lives of most turks .	while the state of emergency , declared for ninety days , will continue until october , it is having practically no effect on the lives of most turks .	-0.355249505605315	0.33792
de-en	See tähendab, et hiire grammi kohta kaotatud soojus on palju suurem kui elevandi grammi kohta.	the heat loss of a gram mouse is therefore much larger than a gram of elephant .	this means that the heat lost per gram of a mouse is much bigger than that lost per gram of an elephant .	-0.35417390403907106	0.12921300000000002
de-en	New Yorgi ärimees Trump ja tema advokaadid on oma tulude avaldamisest keeldumise põhjusena nimetanud sisekontrolli osakonna auditit.	trump , a new yorker businessman , and its lawyers indicated a tax inspection as reason for its refusal by the revenue offices .	trump , a new york businessman , and his lawyers have cited an audit by the internal revenue service as a reason for his refusal to release his returns .	-0.353363419347849	0.193292
de-en	Kuigi ta kiitis avalikult oma lapsepõlve lihtsat Iowa talumaja toiduvalmistamist, einestas ta nagu miljonärist kogenud mees.	while he publicly praised the simple iowa farm house kitchen , his kitchen , fed it as the million dollar man of the world , he &apos;s become .	while he publicly praised the simple iowa farmhouse cooking of his childhood , he dined like the millionaire sophisticate he had become .	-0.3525768885435109	0.28012600000000004
de-en	Vatemo Ravouvou lõhkes siis veel mõne Gb vastase löögi ja tormas joonele, et skoorida.	vatemo ravouvou pressured through further weak tacklings of the gb team and stormed to the line to make a gate .	vatemo ravouvou then burst through some more limp gb tackling and stormed to the line to score .	-0.351595613183572	0.312767
de-en	Ajavahemikus oktoober 2016 kuni september 2020 tasakaalustatakse eelmisest arvutusperioodist üle- ja alarahastamine.	in the period from october 2016 to september 2020 , it is also possible to compensate for over- or undercover discoveries from the previous calculation period .	between october 2016 and september 2020 , overfunding and underfunding from the previous calculation period will be balanced out .	-0.34749631897298605	0.232665
de-en	Muusikat on lihtne kuulata arvuti või mõne muu moodi abil, kuid vinüüli ilu on ... `` Ta lohiseb Lovestrucki.	it is easy to listen to music from a computer or in any other way , but the beauty of plates is ... &quot; she pushes with a lovestruck sigh .	it &apos;s easy to listen to music by a computer or another way , but the beauty of vinyl is ... &quot; she drifts off into a lovestruck sigh .	-0.34537183106219105	0.477663
de-en	Alates esimesest löögist kuni viimase, 220 karistava lõiguni ajalukku, leidsid Helen kinnas ja kanarbik Stanning nende kuldsel hetkel Estacio Da Lagoa linnas tähenduse.	from the first rowing blow to the last , 220 hard hieve , which went into history , helen glover and heather stanning found an extra meaning in their golden moment at estacio da lagoa .	from the first stroke to the last , 220 punishing heaves into history , helen glover and heather stanning found added meaning in their golden moment at the estacio da lagoa .	-0.342936740925542	0.555281
de-en	"Panga tegevdirektor Josef Paul ütles neljapäeval, et ""See kehtib ainult 139 kliendi kohta, kelle arvelduskontodel või igapäevasel kontol on 40 miljonit eurot""."	bank chief executive josef paul said thursday : &quot; it &apos;s only 139 customers who park 40 million euros on giro or daily accounts . &quot;	managing director of the bank , josef paul , said on thursday that &quot; this only applies to 139 customers with 40 million euros in their current accounts or day-to-day accounts &quot; .	-0.338271028012949	0.109843
de-en	Eelkõige hüppas Venemaa eksport Iraani 91,5 protsenti ja ulatus 697 miljoni dollarini.	in particular , russian imports in iran increased by 91.5 per cent and amounted to $ 697 million .	in particular , russian exports to iran jumped by 91.5 percent and amounted to $ 697 million .	-0.331359187063733	0.510864
de-en	Sellel on küll koomiline potentsiaal - selle lõputu põrkumise koomiksiröövel -, aga ka võimlemise ja sukeldumise arm, kaks spordiala, mida see sisuliselt ühendab.	it has humoristic potential - the cartoonish citation of his never-ending impact - but also the grace of the tournament and diving , the two sports that essentially unites it .	it does have comic potential - the cartoon quaver of its never-ending bounce - but also the grace of gymnastics and diving , the two sports it essentially combines .	-0.331149912435045	0.390264
de-en	Võib juhtuda, et nad jahivad magavaid loomi või patrullivad ookeani põhjas ja otsivad kõrgema veetaseme alt allapoole vajunud surnukehi.	possibly they are chasing sleeping animals or patrolling at the bottom of the ice seas and search caravers who torture from higher water layers .	it may be the case that they hunt down sleeping animals , or patrol on the ocean floor and look out for corpses that have sunk downwards from higher levels of water .	-0.32953834681544	0.0741445
de-en	Siiski soovib ta rääkida arstidega, et leida lahendusi, kuidas vähendada vaimuhaigustega seotud ohtu üldsusele, ütles ta.	however , he wants to seek solutions in the dialogue with the medical profession on how to reduce the vulnerability of citizens , he said , with a view , for example , to mental discoveries .	however , he wants to talk to doctors to find solutions to reduce the risk to the general public with regard to mental illness , he said .	-0.326122291736664	0.206798
de-en	Euroopa Komisjon oli algselt plaaninud panna terasetootjad, kes kasutavad kõrgahjude gaase oma tarbeks elektrienergia tootmiseks, maksma lõivu.	as a result , the european commission had initially planned to ask the steel producers who use gases from the blast furnace to generate electricity for their own consumption .	the european commission had originally planned to make steel manufacturers , who use the gases from their blast furnaces to generate electricity for their own use , pay a levy .	-0.325831753844372	0.325281
de-en	Esimene voor ja finaal (10.42Pm) toimuvad täna teisel tegevuspäeval, kus fookuses on kindlasti Wiggins.	the first and final round ( 22.42 ) take place today on the second day of the wettbewers , with which wiggins with security will stand in the focus .	the first round and final ( 10.42pm ) take place on today &apos;s second day of action , where wiggins is sure to be the focus .	-0.324298523111489	0.17572100000000002
de-en	Reedel avaldatud uus NBC / Wall Street Journal / Marist küsitlus näitas, et hr Trump jälitas proua Clintonit suurte veeristega Põhja-Carolinas, Virginias ja Colorados ning oli tihedas võistluses Floridas.	a new survey by nbc / wall street journal / marist , published on friday , showed a lead with a great lead in the states of north carolina , virginia , colorado and a head-to-head race in florida .	a new nbc / wall street journal / marist poll released on friday showed mr. trump trailing mrs. clinton by large margins in north carolina , virginia and colorado and locked in a tight race in florida .	-0.320531145070705	0.330845
de-en	Nendel mängudel ei saa enam emotsioonikuld olla ja see ütleb midagi.	there will be no more emotive gold than in these games , and that is what they want .	there will not be a more emotive gold at these games , and that is saying something .	-0.319410007470644	0.401577
de-en	Pärast viimaseid rünnakuid esitas siseminister de Maizière nüüd hulgaliselt turvameetmeid.	after the recent attacks , interior minister de maizière now presents a thick security package .	after the most recent attacks , minister of the interior de maizière is now putting forward a host of security measures .	-0.3184544863958449	0.152924
de-en	Poegade ja tütarde pressiesindaja ütles, et nad olid tema surma tõttu šokeeritud ja laastatud.	a spokesman for the sons &amp; daughter said they were &quot; shocked and destroyed on the ground . &quot;	a spokesperson for sons &amp; daughters said they were &quot; shocked and devastated &quot; by his death .	-0.316407756973349	0.353705
de-en	Banffi mees on pöördunud abi saamiseks Banffis tema aeda ilmunud kalade tuvastamiseks.	an inhabitant of banff requested assistance , who in his garden in banff emerged with the identification of the fish .	a banff man has appealed for help in identifying fish that have appeared in his garden in banff .	-0.30325090557444	0.235501
de-en	"See on esimene neljast sulgurist ""tekiventilaatorite"" vahel, mis on lähedal silla iga kolme torni ümber."	it is the first of four closures of the &quot; cover blower , &quot; which is nearing completion around each of the bridge &apos;s three towers .	it is the first of four closures between the &quot; deck fans , &quot; which are now nearing completion around each of the bridge &apos;s three towers .	-0.303248692236847	0.646967
de-en	Assotsiatsioon `` SEES NÄIDE kogu Baieri jaoks ''.	the association is considered to be &quot; bavaria &apos;s most exemplary &quot; .	the assocation &quot; sets an example for the entirety of bavaria &quot; .	-0.29384885060255	0.149498
de-en	Nende parim kandidaat Silke Gajek ületab praegu majalaevaga Mecklenburgi järvi ja veedab mõnusalt aega.	silke gajek , the front-runner , just curls with a houseboat through the mecklenburgian lakes and still finds it beautiful .	silke gajek , their top candidate , is currently crossing mecklenburg &apos;s lakes on a houseboat - and is having a nice time .	-0.28690026205899105	0.126655
de-en	Seda peamiselt tänu Mario Gomezile, kes pani aluse oma neljateistkümnendale tiitlile hooaja 26 matšiga Süperi LIG-i täheväravavahina.	especially thanks to mario gomez , who , with 26 seasons of the season , presented the basis for the 14th title .	this is mainly thanks to mario gomez , who laid the groundwork for their fourteenth title with 26 matches in the season as the süper lig &apos;s star goalkeeper .	-0.28225728149266305	0.233474
de-en	"Kohtuasi saabus vaid kaks päeva pärast seda, kui vabariiklaste presidendikandidaat tekitas furoori, kui ütles Põhja-Carolina rahvahulgale, et ""teise muudatuse inimesed"", keda mõistetakse relvaomanike ja -huvilistena, võivad tegutseda, kui tema rivaal Hillary Clinton valiti ja ta valib kohtunikud."	the charge comes only two days after the republican presidential candidate triggered a revolt when he told a crowd in north carolina that the &quot; second amendment people &quot; - firearms owners and weapons friends - should take action if his rivalin hillary clinton is elected and judges should appoint .	the suit comes just two days after the republican presidential nominee caused a furore when telling a crowd in north carolina that the &quot; second amendment people &quot; -- understood to be gun owners and gun enthusiasts -- could take action if his rival hillary clinton were elected and gets her pick of judges .	-0.28027196124804	0.38313
de-en	Vaatamata sellele on Bratmani sõnul ka eluasemeturu olukord Hotting üles tõusmas.	despite this , mr bratmann , the situation is worsening in the housing market .	despite that , according to bratman , the situation in terms of the housing market is also hotting up .	-0.279165252612045	0.181544
de-en	Pidades illusiooni denimpükste kuumade pükste kasutamise kohta, jälgin ma rühma teismelisi tüdrukuid, kes kobivad hetkeks Polaroidi kaamerate ümber, enne kui isa ja tema tütar kavatses osta Crosley plaadimängija.	while i appear to design the jeans hotpants , i watch a group of young teenage girls who are working for a moment around polaroid cameras before a father and his daughter consider buying a crosley record player .	while giving the illusion of perusing the denim hot pants , i observe a group of teenage girls , who cluster around the polaroid cameras momentarily , before a dad and his daughter deliberate purchasing a crosley record player .	-0.27828713515240805	0.219252
de-en	Kindlasti ei veeda nad oma neljapäevahommikusi Berwicki tänava plaadipoodide ümber ringi luusides, plaksutades läbi plaate ja vältides jubeda, 30-aastase võltstelevisiooni saatejuhi pilku, kes paistab silma pahaaimamatute keskealiste meeste õlgadel.	they certainly do not spend their thursday morning strolling through record-setting shops of berwick street and leaves through plates as they mimic the startling look of an uncanny , 30-year-old false presenter who rises over the shoulders of nothing middle-aged men .	they are certainly not spending their thursday mornings loitering around the record shops of berwick street , flicking through records and avoiding the gaze of a creepy , 30-year-old fake television presenter who is looming over the shoulders of unsuspecting middle-aged men .	-0.27585193788619106	0.201775
de-en	Võrdluseks - värskelt pestud käed peaksid olema alla 60-aastased.	in comparison , the luminometer number of freshly washed hands is less than 60 .	by comparison , freshly washed hands should come in under 60 .	-0.274628667692973	0.213054
de-en	Lapsed kogunesid pärastlõunal Freiburgi katedraali, olid nähtavalt kergendusega ja õnnelikud ning läbisid armuava.	visibly relieved and happy , the minis met at the freiburg münster later in the afternoon and passed through the gate of mercy .	the children gathered together in freiburg cathedral late in the afternoon , visibly relieved and happy , and passed through the gates of mercy .	-0.27391728907846496	0.372589
de-en	Selle tulemusel keelati Venemaa kergejõustiklastel suvemängud.	russia &apos;s light athletes were then excluded from the summer games .	as a result , russia &apos;s track and field athletes were banned from the summer games .	-0.267208682746807	0.31008800000000003
de-en	Liiga elevil, läks välja nagu haise, suri nagu siga.	too excited , went off like mief , died like a pig .	too excited , went out like stink , died like a pig .	-0.266809859107717	0.629813
de-en	Oleks liiga ohtlik jätta sularaha Raffeiseni panga seifisse: `` Olen juba neli reidi läbi teinud, ma ei taha viiendikku! '' Ütles panga tegevdirektor.	to simply leave the cash in the raiffeisenbank tresses would be far too dangerous : &quot; i have already experienced four overaults , i don &apos;t want the fifth , &quot; the bank board said .	it would be far too dangerous just to leave the cash in the raffeisen bank &apos;s safe : &quot; i have already been through four raids , i don &apos;t want a fifth ! &quot; the bank &apos;s managing director said .	-0.25909898506441104	0.392242
de-en	"Tüüringi Altenburgeri maal asuv ""Volks- und Raffeiseni pank"" jõudis pealkirjadesse 2014. aastal, kui nende Skatbanki filiaal kehtestas üle kolme miljoni euro suuruste investeeringute eest viivised."	with criminal interest rates for deposits of three million euros , the thuringer people and raiffeisenbank altenburger land had made headlines with their skatbank branch in 2014 .	thuringia &apos;s &quot; volks- und raffeisen bank &quot; in altenburger land hit the headlines in 2014 when their skatbank branch imposed penalty interest on investments of more than three million euros .	-0.252245250237265	0.135073
de-en	Rupert Göller kiitis omalt poolt veeametnik Alfons Griebelit, kes oli tema kõrval töötanud 28 aastat.	rupert göller , for his part , praised water wart alfons griebel , who worked with him for 28 years .	for his part , rupert göller praised water officer alfons griebel , who had worked alongside him for 28 years .	-0.250635930006863	0.4870600000000001
de-en	Ransomware järgib lihtsat mustrit: kui see on kasutaja arvutis aktiveeritud, otsib see faile, mida pole pikka aega redigeeritud, nagu näiteks Word-, Excel- või Database-failid, samuti pildi- ja videoarhiive.	ransomware works according to a simple pattern : on the computer of a victim actively seeks you are specifically looking for recently modified files , such as word , excel , or database files as well as archives of images and videos .	ransomware follows a simple pattern : once activated on a user &apos;s computer , it seeks out files that have not been edited for a long time , like word , excel or database files , as well as image and video archives .	-0.250221116512828	0.176014
de-en	Ja kui teadlikkuse tõstmine tahetakse saavutada ainult meessportlaste pakkumisega Oglingule ja objekteerimisele - nagu Ameerika Ühendriikide meestevõimlejad hiljuti Wall Street Journali teatel välja pakkusid - ootab hr Dooley ainult oma uue fännide baasi.	if the increase in consciousness can only be achieved by the angaffen and the objectification of male athletes-as the male us gymnasts have recently suggested according to the wall street journal-then mr. dooley expects his air-ringing , new fan base .	and if consciousness raising is to be achieved only by offering up male athletes for ogling and objectification - as the united states men &apos;s gymnasts recently proposed , according to the wall street journal - mr. dooley only awaits his gasping new fan base .	-0.24142196925558895	0.194332
de-en	Clinton ütleb vastupidi, et riigil on täita erilisi ülesandeid, pakkudes ebasoodsas olukorras inimestele võimalusi - ja selleks on tal vaja raha.	clinton , on the other hand , says : &quot; the state has certain tasks , it has to open up disadvantaged opportunities and needs money for it .	conversely , clinton says that the state has particular tasks to fulfil , giving disadvantaged people opportunities - and it needs money to do so .	-0.24130661805226605	0.119915
de-en	Ehkki kõigest 1,60M kõrgune Hr-V tundub väike, on esi- ja tagareisijatel piisavalt ruumi, pole see sugugi pigistamine.	although the only 1.60 m high hr is small , passengers have a lot of space in both the first row and in the fond , it doesn &apos;t look tight .	although the hr-v , at just 1.60m tall , seems small , passengers in the front and the back have got plenty of room , it &apos;s not a squeeze at all .	-0.23801888090614104	0.114609
de-en	Nad väitsid, et hädavajalikud poed ja restoranid pakuvad abivajajatele sageli peavarju ja tasuta sööki.	they implemented beyond that the provisional business and restaurants would often offer accommodation and free meals for people in emergency .	they argued the makeshift shops and restaurants often provided shelter and free meals to those in need .	-0.236483247488502	0.149628
de-en	2016. aastal on oodata Põhjamere uutele projektidele vähem kui 1,4 miljardit dollarit, võrreldes viimase viie aasta keskmisega umbes 7 miljardit dollarit.	in 2016 , less than $ 1.4 billion of spending on new projects in the north sea is expected to be around $ 7 billion over the past five years .	less than $ 1.4 billion in spending on new projects in the north sea is expected in 2016 , compared with an average of around $ 7 billion in the past five years .	-0.233801665703942	0.591969
de-en	Beam käivitas oma programmi jaanuaris ja sellel on juba üle 100 000 kasutaja.	beam went with its offer only in january to the start and has already more than 100,000 users .	beam launched its programme in january , and already has more than 100,000 users .	-0.22617008217305604	0.299532
de-en	Kuid see on ka see, mis minu arvates isegi mängude vaatamist pisut kurnab.	but it is also what i feel when watching these plays as something fatiguing .	but it is also what i find slightly exhausting about even watching the games .	-0.22615487359772304	0.396538
de-en	Asjad ei peatunud kunagi ja renoveerimine oli alati käimas: vesi tähendab elu ja joogivesi on kõige olulisem toit.	there is no standstill and you have to always innovations , because water means life and water is the most important food .	things never stopped , and renovations were always underway : water means life , and drinking water is the most important foodstuff of all .	-0.226063762425779	0.252592
de-en	"Hr Schiff ütles, et see protsess takistas luuretoodete turule laskmist, ""halvas analüütikute moraali ja"" eriarvamusi ebapiisavalt. """	this process , so mr. schiff , “ delayed the publication of intelligence reports ” , damaged the moral under analysts and “ excessively gave little area for deviating opinions . ”	this process , mr. schiff said , &quot; stalled the release of intelligence products , &quot; hurt morale among analysts and &quot; insufficiently accommodated dissenting views . &quot;	-0.223840493984582	0.114364
de-en	Pärast eelmistes kvartalites kahjumit kandmist ei suutnud ettevõte lõpetada 2016. aasta teises kvartalis raha kaotamist.	the company had not been able to stop after his loss travel shock in the previous quarters , also in the second quarter of 2016 .	after suffering losses in the previous quarters , the company was unable to stop losing money in the second quarter of 2016 .	-0.219357599083136	0.4325310000000001
de-en	Assotsiatsioon loodab, et tänu tellimuste paranenud olukorrale kasvab toodang järgmise paari kuu jooksul veelgi.	the association expects to increase emissions in the coming months thanks to an improved order situation .	the association is expecting output to increase over the next few months thanks to an improved situation in terms of orders .	-0.21782011317304295	0.265085
de-en	Ja jah, valimised on käes.	and yes , there are campaigning .	and yes , elections are looming .	-0.20731546121662806	0.382603
de-en	Juhtum on Bordini v. Donald J. Trump, president Inc., 16-Cs-14300, Üldkohus, Mecklenburgi krahvkonna ülemkohtu osakond (Charlotte).	the procedure is bordini v. donald j. trump for president inc . , 16-c-14300 , supreme court , county of mecklenburg ( charlotte ) .	the case is bordini v. donald j. trump for president inc . , 16-cs-14300 , general court of justice , superior court division county of mecklenburg ( charlotte ) .	-0.20195964122987095	0.55588
de-en	`` Ta on minuga väga sarnane, nagu ka minu itaalia isiksus Rooma tüdrukuna, '' naerab Bartoli.	&quot; she is very similar to my italian character , whom i have as a roman &quot; , bartoli laughs .	&quot; she &apos;s very like me , like my italian personality as a girl from rome , &quot; laughs bartoli .	-0.19344184907163	0.133641
de-en	Kutsume peaprokuröri ja Queenslandi senaatorit George Brandist üles need rahastamise kärped viivitamatult tühistama, et inimesed saaksid õigusprobleemide korral vajalikku abi.	we request the chief federal prosecutor and federal minister of justice as well as senators of queen country george brandis to waive these cuts in support immediately so that the people can receive the assistance , whom they need , for legal problems .	we call on the attorney-general , and queensland senator george brandis to immediately reverse these funding cuts , so people can get the help they need when they &apos;re faced with a legal problem .	-0.19310856297908305	0.08647919999999999
de-en	Ta ütles, et ta lihtsalt rääkis tõtt.	he does nothing else than to &quot; tell the truth . &quot;	he said he was just &quot; telling the truth &quot; .	-0.18969516344950305	0.169006
de-en	Loodan, et see areng pakub naabritele mõningast lohutust ja saadab sõnumi, et antisotsiaalset käitumist ei sallita.	i hope that this development will donate and the message to some neighbours comfort mediated that anti-social behavior is not tolerated .	i hope that this development will give some comfort to the neighbours and sends out a message that antisocial behaviour will not be tolerated .	-0.18935153038644695	0.287924
de-en	Prooviti kummalisi mashuppe, kuna kalorite sisaldus ja toitumine olid pretsedendiks maitse või isegi tavapärase köögi mõistuse ees.	peculiar mixtures were tried as a calorie-rich and nourishing satisfaction took precedence over taste or even healthy kitchen mind .	strange mashups were tried as caloric and nutritional fulfillment took precedent over taste or even common kitchen sense .	-0.18401193270149305	0.251644
de-en	Neil haidel õnnestub siiski saaki püüda: ühe looma kõhus leidsid teadlased hülge jäänused; veel üks hai oli noore jääkaru lõualuu alla guugeldanud.	prey make these sharks anyway : in the stomach of an animal , researchers found the remains of a seal , another had swallowed the jaw bone of a young polar bear .	however , these sharks still manage to catch prey : in one animal &apos;s stomach , researchers found the remains of a seal ; another shark had gobbled down the jawbone of a young polar bear .	-0.18101420576806	0.382302
de-en	USA toetatud väed väidavad, et nad on Islamiriigilt Manbij täielikult kontrolli alla saanud	u.n.-backed troops say they regain full control of manbij from islamic state	u.s. backed forces say they have seized full control of manbij from islamic state	-0.17664294123047106	0.517656
de-en	Kuid kuidas tasakaalustada täiendavalt (umbkaudu) veel 1300 odavat kodu, mille toetused lõppevad lähiaastatel?	but how do you compensate for the loss of some 1300 cheap homes , the promotion of which will expire in the next few years ?	but how do you balance out the loss of an additional 1300 low-cost homes ( approximately ) , the grants for which will run out over the next few years ?	-0.174718943697115	0.29322600000000004
de-en	Pärastlõunal viisid nad rongi tagasi Horbi.	in the afternoon it went back by train to horb .	in the afternoon they took the train back to horb .	-0.17049406759668	0.326497
de-en	Kuid dramaatiliste ajaloosündmuste valguses viib enamus türklasi kokku sõjaliste riigipöörade range tagasilükkamine.	but what the bulk of the turks unites in the face of dramatic experiences in history is the strict rejection of military councils .	however , the strict rejection of military coups is what brings most turks together , in the light of dramatic historical events .	-0.167126909824934	0.249475
de-en	Tõsiselt, Frankie on sõitnud Suurbritannias võitjana juba 30 aasta parima aja jooksul, mida on tore näha.	frankie has already ridden in gb nearly 30 years of winners , which is great .	seriously though , frankie &apos;s been riding winners in the uk for the best part of 30 years which is great to see .	-0.16447615555035194	0.122807
de-en	Türgi president vältis teadlikult küsimustele vastamist nende erinevuste üle, samal ajal kui hr Putin otsustas neid rõhutada.	the president of turkey avoided it intentionally to a question about their differences to the answers , while putin emphasize this decided to .	turkey &apos;s president deliberately avoided answering a question on their differences , while mr putin chose to underline them .	-0.163593003545623	0.1144
de-en	Sükürit süüdistatakse imaami Fethullah Güleni järgijana, keda riigipöördekatse eest vastutab president Recep Tayyip Erdogan.	sound to be supporters of the preacher fethullah gülen , who is blamed by state president recep tayyip erdogan for the coup attempt .	sükür is accused of being a follower of the imam fethullah gülen , whom president recep tayyip erdogan holds responsible for the attempted coup .	-0.16120313549411402	0.227456
de-en	Alates esimesest löögist kuni viimase, 220 karistava lõiguni ajalukku, leidsid Helen kinnas ja kanarbik Stanning nende kuldsel hetkel Estacio Da Lagoa linnas tähenduse.	from the first rowing strike to the last , 220 hard hieve that go down in history , helen glover and heather stanning found an added significance in their golden moment at estacio da lagoa .	from the first stroke to the last , 220 punishing heaves into history , helen glover and heather stanning found added meaning in their golden moment at the estacio da lagoa .	-0.15971165414121802	0.500912
de-en	Selle sektori Saksamaa liidu andmetel ähvardasid terasetööstust lisakulud vahemikus 120 kuni 240 miljonit eurot aastas.	the steel industry threatened , according to the german industry association for additional cost of 120 to 240 million euro per year .	according to the german association for the sector , the steel industry was threatened with additional costs ranging from 120 to 240 million euros a year .	-0.157365883761956	0.292873
de-en	Parempoolsete parempoolse terrorismi üle pole aga Saksamaa ega kogu Euroopat kontrolli all, mida me tunneksime.	but no german or europe-wide control of legal terrorism is recognisable .	however , there is no germany-wide or europe-wide control of far-right terrorism that we can discern .	-0.155830414118542	0.220815
de-en	70-ndates eluaastates on paarid, fototuristid, teismelised poisid ja keskealised naised.	there are couples around the 70 , tourists who make the photographs , teenage and women of middle age .	there are couples in their 70s , tourists taking photos , teenage boys and middle-aged women .	-0.155546264727771	0.166353
de-en	Nima poolt loodud kultuuridevahelise teekonna raames nägid väikeses majas näidendit 19 õpilast vanuses 11-15 aastat.	in the context of the &quot; inter-cultural journey &quot; initiated by nima &apos;s initiated , 19 students between eleven and 15 years of age visited the small house .	within the framework of the &quot; intercultural journey &quot; set up by nima &apos;s , 19 pupils aged between 11 and 15 saw the play in the small house .	-0.15263357626436902	0.237447
de-en	Nüüd on aeg vaadata kogukonna õiguskeskuste ja nende klientide kogukondade vajadusi ning paluda Palaszczuki valitsusel sellesse tähtsasse töösse investeerida.	it now is at the time to view itself the needs of the community right centers and their customer communities as well as that the government invests palaszczuk into this important work .	it &apos;s now time to look at the needs of community legal centres and their client communities , and for the palaszczuk government to invest in this important work .	-0.15106903650172598	0.189655
